# t	 x	 y	 error
11.5918277285	1.7427591760	0.8165731942	7.0498374881e-07
11.5935512708	1.7441777142	0.8295028954	7.0415885882e-07
11.5952748131	1.7456185498	0.8424470406	7.0333187706e-07
11.5969983554	1.7470817073	0.8554051934	7.0250280599e-07
11.5987218978	1.7485672105	0.8683769156	7.0167164806e-07
11.6004454401	1.7500750824	0.8813617665	7.0083840575e-07
11.6021689824	1.7516053452	0.8943593032	7.0000308152e-07
11.6038925247	1.7531580204	0.9073690806	6.9916567788e-07
11.6056160670	1.7547331288	0.9203906512	6.9832619729e-07
11.6073396093	1.7563306902	0.9334235652	6.9748464226e-07
11.6090631517	1.7579507238	0.9464673704	6.9664101528e-07
11.6107866940	1.7595932481	0.9595216124	6.9579531886e-07
11.6125102363	1.7612582806	0.9725858343	6.9494755552e-07
11.6142337786	1.7629458381	0.9856595768	6.9409772776e-07
11.6159573209	1.7646559366	0.9987423781	6.9324583813e-07
11.6176808632	1.7663885913	1.0118337742	6.9239188913e-07
11.6194044056	1.7681438167	1.0249332983	6.9153588332e-07
11.6211279479	1.7699216263	1.0380404815	6.9067782324e-07
11.6228514902	1.7717220330	1.0511548520	6.8981771143e-07
11.6245750325	1.7735450487	1.0642759357	6.8895555046e-07
11.6262985748	1.7753906846	1.0774032559	6.8809134287e-07
11.6280221171	1.7772589511	1.0905363334	6.8722509124e-07
11.6297456594	1.7791498575	1.1036746863	6.8635679814e-07
11.6314692018	1.7810634127	1.1168178301	6.8548646616e-07
11.6331927441	1.7829996244	1.1299652778	6.8461409787e-07
11.6349162864	1.7849584996	1.1431165397	6.8373969587e-07
11.6366398287	1.7869400446	1.1562711232	6.8286326275e-07
11.6383633710	1.7889442645	1.1694285333	6.8198480112e-07
11.6400869133	1.7909711639	1.1825882723	6.8110431359e-07
11.6418104557	1.7930207462	1.1957498395	6.8022180278e-07
11.6435339980	1.7950930144	1.2089127316	6.7933727130e-07
11.6452575403	1.7971879700	1.2220764427	6.7845072178e-07
